Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Unit Price
849,CA-2023-107503,01-01-2023,06-01-2023,Standard Class,GA-14725,Consumer,44052,FUR-FU-10003878,48.9,4,0.2,8.56,12.22
850,CA-2020-107755,07-02-2020,12-02-2020,Standard Class,CK-12760,Corporate,7036,TEC-AC-10000710,115.36,7,0,49.6,16.48
851,CA-2022-152534,20-06-2022,25-06-2022,Second Class,DP-13105,Corporate,93905,OFF-AR-10002335,5.16,2,0,1.34,2.58
852,CA-2022-152534,20-06-2022,25-06-2022,Second Class,DP-13105,Corporate,93905,OFF-PA-10001870,38.88,6,0,18.66,6.48
853,CA-2022-113747,28-05-2022,04-06-2022,Standard Class,VD-21670,Consumer,39212,OFF-AR-10003373,185.88,6,0,50.19,30.98
854,CA-2022-123274,19-02-2022,24-02-2022,Standard Class,GT-14710,Consumer,10035,FUR-FU-10004090,44.46,2,0,14.67,22.23
855,CA-2022-123274,19-02-2022,24-02-2022,Standard Class,GT-14710,Consumer,10035,OFF-ST-10000736,242.94,3,0,9.72,80.98
856,CA-2020-125612,03-08-2020,08-08-2020,Standard Class,BK-11260,Consumer,10035,OFF-PA-10001019,39.96,2,0,18.78,19.98
857,CA-2020-125612,03-08-2020,08-08-2020,Standard Class,BK-11260,Consumer,10035,OFF-SU-10002537,102.3,10,0,26.6,10.23
858,CA-2020-125612,03-08-2020,08-08-2020,Standard Class,BK-11260,Consumer,10035,OFF-ST-10003221,21.36,2,0,5.77,10.68
859,CA-2023-161984,10-04-2023,15-04-2023,Standard Class,SJ-20125,Home Office,8901,OFF-PA-10004569,7.61,1,0,3.58,7.61
860,CA-2023-161984,10-04-2023,15-04-2023,Standard Class,SJ-20125,Home Office,8901,OFF-FA-10000624,7.16,2,0,3.58,3.58
861,CA-2020-133851,09-06-2020,16-06-2020,Standard Class,CM-12445,Consumer,94122,OFF-SU-10001225,7.36,2,0,0.15,3.68
862,CA-2020-133851,09-06-2020,16-06-2020,Standard Class,CM-12445,Consumer,94122,OFF-AR-10003752,23.1,2,0,10.63,11.55
863,CA-2022-134474,05-01-2022,07-01-2022,Second Class,AJ-10795,Corporate,32216,TEC-AC-10001714,191.47,6,0.2,40.69,31.91
864,CA-2022-134474,05-01-2022,07-01-2022,Second Class,AJ-10795,Corporate,32216,OFF-AR-10003958,5.25,2,0.2,0.59,2.62
865,CA-2022-134474,05-01-2022,07-01-2022,Second Class,AJ-10795,Corporate,32216,TEC-PH-10002923,59.18,2,0.2,5.18,29.59
866,CA-2020-149020,10-01-2020,15-01-2020,Standard Class,AJ-10780,Corporate,22153,OFF-LA-10004272,2.89,1,0,1.36,2.89
867,CA-2020-149020,10-01-2020,15-01-2020,Standard Class,AJ-10780,Corporate,22153,FUR-FU-10000965,51.94,1,0,21.3,51.94
868,CA-2022-134362,29-09-2022,02-10-2022,First Class,LS-16945,Corporate,19140,OFF-LA-10004853,15.94,4,0.2,5.18,3.98
869,CA-2020-136742,06-04-2020,10-04-2020,Standard Class,GP-14740,Corporate,17602,OFF-BI-10003719,44.91,6,0.7,-35.93,7.49
870,CA-2022-158099,03-09-2022,05-09-2022,First Class,PK-18910,Home Office,19143,OFF-BI-10000545,1141.47,5,0.7,-760.98,228.29
871,CA-2022-158099,03-09-2022,05-09-2022,First Class,PK-18910,Home Office,19143,TEC-PH-10002496,280.78,3,0.4,-46.8,93.59
872,CA-2021-131128,19-10-2021,20-10-2021,First Class,TB-21520,Consumer,3301,OFF-PA-10003591,34.44,3,0,17.22,11.48
873,CA-2020-148488,10-12-2020,15-12-2020,Standard Class,SM-20005,Consumer,10009,OFF-PA-10004470,11.36,2,0,5.23,5.68
874,CA-2020-148488,10-12-2020,15-12-2020,Standard Class,SM-20005,Consumer,10009,OFF-BI-10000315,106.34,7,0.2,37.22,15.19
875,CA-2023-114636,25-08-2023,29-08-2023,Standard Class,GA-14725,Consumer,28205,OFF-PA-10001790,192.16,5,0.2,67.26,38.43
876,CA-2022-116736,17-01-2022,21-01-2022,Standard Class,CC-12430,Home Office,3301,FUR-FU-10004017,322.59,3,0,64.52,107.53
877,CA-2022-116736,17-01-2022,21-01-2022,Standard Class,CC-12430,Home Office,3301,TEC-AC-10003628,29.99,1,0,13.2,29.99
878,CA-2022-116736,17-01-2022,21-01-2022,Standard Class,CC-12430,Home Office,3301,TEC-AC-10002049,371.97,3,0,66.95,123.99
879,US-2020-158638,17-09-2020,21-09-2020,Standard Class,AG-10765,Home Office,19120,OFF-BI-10003712,5.89,4,0.7,-4.12,1.47
880,CA-2023-111689,30-11-2023,02-12-2023,Second Class,HP-14815,Home Office,10024,OFF-BI-10003984,68.47,3,0.2,23.11,22.82
881,CA-2023-111689,30-11-2023,02-12-2023,Second Class,HP-14815,Home Office,10024,FUR-CH-10004287,1242.9,5,0.1,262.39,248.58
882,CA-2021-129098,09-10-2021,13-10-2021,Standard Class,DK-13090,Consumer,22153,OFF-ST-10001321,30.84,2,0,8.33,15.42
883,US-2023-123463,23-12-2023,23-12-2023,Same Day,GZ-14470,Consumer,94109,OFF-AR-10001118,13.48,4,0,5.93,3.37
884,CA-2022-165148,22-10-2022,24-10-2022,First Class,PM-19135,Home Office,48227,FUR-FU-10000732,31.4,5,0,10.05,6.28
885,CA-2020-134061,29-04-2020,04-05-2020,Standard Class,LL-16840,Consumer,14609,FUR-FU-10001424,17.46,2,0,5.94,8.73
886,CA-2021-143602,25-04-2021,28-04-2021,Second Class,JS-15595,Corporate,90045,OFF-BI-10002071,13.94,3,0.2,4.53,4.65
887,CA-2023-115364,26-06-2023,02-07-2023,Standard Class,OT-18730,Consumer,92105,OFF-ST-10002486,83.76,12,0,1.68,6.98
888,CA-2023-150707,14-10-2023,19-10-2023,Standard Class,EL-13735,Home Office,21044,OFF-BI-10001078,37.66,7,0,18.45,5.38
889,CA-2020-104976,09-12-2020,16-12-2020,Standard Class,CK-12760,Corporate,94122,OFF-PA-10003845,34.68,6,0,16.99,5.78
890,CA-2023-132934,20-06-2023,26-06-2023,Standard Class,JE-15475,Consumer,10801,TEC-AC-10000927,149.95,5,0,15,29.99
891,CA-2023-132934,20-06-2023,26-06-2023,Standard Class,JE-15475,Consumer,10801,OFF-BI-10001098,51.31,3,0.2,18.6,17.1
892,CA-2023-133256,26-06-2023,27-06-2023,First Class,TH-21550,Home Office,48227,OFF-PA-10001622,4.54,1,0,2.04,4.54
893,CA-2023-133256,26-06-2023,27-06-2023,First Class,TH-21550,Home Office,48227,OFF-AR-10003158,15.92,4,0,5.41,3.98
894,CA-2023-133256,26-06-2023,27-06-2023,First Class,TH-21550,Home Office,48227,TEC-PH-10002660,543.92,8,0,135.98,67.99
895,CA-2022-105494,10-11-2022,12-11-2022,First Class,PC-18745,Corporate,94122,OFF-ST-10002205,155.82,7,0,42.07,22.26
896,CA-2022-105494,10-11-2022,12-11-2022,First Class,PC-18745,Corporate,94122,OFF-BI-10003364,70.01,3,0.2,24.5,23.34
897,CA-2022-140634,03-10-2022,06-10-2022,Second Class,HL-15040,Consumer,77095,OFF-EN-10001099,15.65,2,0.2,5.09,7.82
898,CA-2020-144407,09-09-2020,15-09-2020,Standard Class,MS-17365,Consumer,48227,OFF-LA-10003923,103.6,7,0,51.8,14.8
899,CA-2023-160983,29-10-2023,31-10-2023,Second Class,GB-14530,Corporate,13021,OFF-PA-10002250,46.96,8,0,22.54,5.87
900,US-2022-114622,10-04-2022,12-04-2022,First Class,JR-16210,Corporate,45503,OFF-BI-10004716,8.9,2,0.7,-6.53,4.45
901,CA-2023-150959,11-11-2023,13-11-2023,First Class,TD-20995,Consumer,75043,OFF-LA-10001045,10.44,5,0.2,3.39,2.09
902,CA-2023-150959,11-11-2023,13-11-2023,First Class,TD-20995,Consumer,75043,OFF-BI-10001510,18.34,4,0.8,-32.09,4.58
903,CA-2023-132353,15-09-2023,17-09-2023,First Class,DB-13060,Consumer,60653,TEC-PH-10004536,323.98,3,0.2,20.25,107.99
904,CA-2022-130477,08-04-2022,12-04-2022,Standard Class,LC-17140,Consumer,90032,OFF-PA-10002947,20.04,3,0,9.62,6.68
905,CA-2022-130477,08-04-2022,12-04-2022,Standard Class,LC-17140,Consumer,90032,OFF-ST-10002583,64.96,2,0,2.6,32.48
906,CA-2022-130477,08-04-2022,12-04-2022,Standard Class,LC-17140,Consumer,90032,OFF-PA-10000019,12.96,2,0,6.22,6.48
907,CA-2023-143259,30-12-2023,03-01-2024,Standard Class,PO-18865,Consumer,10009,FUR-BO-10003441,323.14,4,0.2,12.12,80.78
908,CA-2023-143259,30-12-2023,03-01-2024,Standard Class,PO-18865,Consumer,10009,TEC-PH-10004774,90.93,7,0,2.73,12.99
909,CA-2023-143259,30-12-2023,03-01-2024,Standard Class,PO-18865,Consumer,10009,OFF-BI-10003684,52.78,3,0.2,19.79,17.59
910,CA-2023-137596,02-09-2023,07-09-2023,Standard Class,BE-11335,Home Office,49201,TEC-PH-10001494,1199.8,4,0,323.95,299.95
911,CA-2023-137596,02-09-2023,07-09-2023,Standard Class,BE-11335,Home Office,49201,TEC-AC-10004666,1928.78,7,0,829.38,275.54
912,CA-2023-137596,02-09-2023,07-09-2023,Standard Class,BE-11335,Home Office,49201,OFF-ST-10003816,352.38,2,0,81.05,176.19
913,CA-2021-133627,31-05-2021,07-06-2021,Standard Class,SC-20050,Home Office,6360,FUR-FU-10001935,22.2,6,0,9.1,3.7
914,CA-2023-102519,27-11-2023,29-11-2023,First Class,BM-11650,Corporate,53209,FUR-FU-10004091,46.94,1,0,19.25,46.94
915,CA-2023-102519,27-11-2023,29-11-2023,First Class,BM-11650,Corporate,53209,TEC-AC-10001772,143.73,9,0,56.05,15.97
916,US-2020-141215,15-06-2020,21-06-2020,Standard Class,KL-16555,Corporate,78207,FUR-TA-10001520,99.92,2,0.3,-18.56,49.96
917,US-2020-141215,15-06-2020,21-06-2020,Standard Class,KL-16555,Corporate,78207,FUR-CH-10003379,797.94,4,0.3,-57,199.49
918,US-2020-141215,15-06-2020,21-06-2020,Standard Class,KL-16555,Corporate,78207,OFF-BI-10002706,8.57,3,0.8,-14.57,2.86
919,CA-2022-165218,05-03-2022,11-03-2022,Standard Class,RW-19630,Corporate,75220,OFF-EN-10000056,149.35,3,0.2,50.41,49.78
920,CA-2022-165218,05-03-2022,11-03-2022,Standard Class,RW-19630,Corporate,75220,OFF-ST-10001558,12.99,1,0.2,-0.81,12.99
921,CA-2020-138296,05-12-2020,12-12-2020,Standard Class,RC-19825,Consumer,22304,OFF-ST-10002444,24.56,2,0,6.88,12.28
922,CA-2021-111164,11-04-2021,15-04-2021,Standard Class,SE-20110,Consumer,10009,TEC-AC-10002473,85.14,3,0,34.91,28.38
923,CA-2021-111164,11-04-2021,15-04-2021,Standard Class,SE-20110,Consumer,10009,TEC-PH-10004531,21.99,1,0,10.56,21.99
924,CA-2021-111164,11-04-2021,15-04-2021,Standard Class,SE-20110,Consumer,10009,OFF-AP-10004487,406.6,5,0,113.85,81.32
925,CA-2022-149797,15-09-2022,20-09-2022,Standard Class,AH-10075,Corporate,10011,OFF-BI-10003650,841.57,2,0.2,294.55,420.78
926,CA-2020-132962,13-09-2020,16-09-2020,First Class,JM-15535,Consumer,19143,OFF-PA-10003543,15.55,3,0.2,5.44,5.18
927,CA-2020-132962,13-09-2020,16-09-2020,First Class,JM-15535,Consumer,19143,TEC-AC-10004353,252,5,0.2,53.55,50.4
928,CA-2021-115091,05-10-2021,09-10-2021,Standard Class,JJ-15760,Home Office,22153,OFF-AR-10000658,46.2,4,0,12.94,11.55
929,CA-2021-115091,05-10-2021,09-10-2021,Standard Class,JJ-15760,Home Office,22153,OFF-AP-10000696,28.84,2,0,9.52,14.42
930,CA-2023-144932,14-04-2023,17-04-2023,First Class,AB-10165,Consumer,43615,OFF-AR-10003560,14.59,3,0.2,2.55,4.86
931,CA-2023-144932,14-04-2023,17-04-2023,First Class,AB-10165,Consumer,43615,OFF-AR-10001468,89.86,3,0.2,21.34,29.95
932,CA-2023-144932,14-04-2023,17-04-2023,First Class,AB-10165,Consumer,43615,OFF-PA-10004971,13.87,3,0.2,5.03,4.62
933,CA-2023-114216,02-09-2023,06-09-2023,Standard Class,RK-19300,Consumer,19140,OFF-PA-10002195,12.19,3,0.2,4.11,4.06
934,CA-2022-140081,20-06-2022,24-06-2022,Standard Class,CG-12040,Home Office,19120,OFF-PA-10001745,45.06,8,0.2,15.21,5.63
935,CA-2022-140081,20-06-2022,24-06-2022,Standard Class,CG-12040,Home Office,19120,OFF-BI-10004826,29.72,6,0.7,-21.79,4.95
936,CA-2022-140081,20-06-2022,24-06-2022,Standard Class,CG-12040,Home Office,19120,OFF-PA-10001870,15.55,3,0.2,5.44,5.18
937,CA-2022-140081,20-06-2022,24-06-2022,Standard Class,CG-12040,Home Office,19120,OFF-AP-10001058,447.7,2,0.2,33.58,223.85
938,US-2023-111745,05-11-2023,06-11-2023,First Class,RA-19885,Corporate,87401,TEC-AC-10003911,159.99,1,0,54.4,159.99
939,CA-2021-148250,13-12-2021,17-12-2021,Standard Class,RP-19270,Corporate,92503,OFF-PA-10000289,12.96,2,0,6.22,6.48
940,CA-2021-148250,13-12-2021,17-12-2021,Standard Class,RP-19270,Corporate,92503,OFF-AP-10003040,134.48,4,0,34.96,33.62
941,CA-2022-105760,19-06-2022,20-06-2022,First Class,KC-16255,Corporate,94110,OFF-PA-10000350,17.12,2,0,8.05,8.56
942,CA-2022-142958,13-12-2022,20-12-2022,Standard Class,RW-19630,Corporate,90503,OFF-BI-10001759,6.1,2,0.2,2.21,3.05
943,CA-2022-142958,13-12-2022,20-12-2022,Standard Class,RW-19630,Corporate,90503,FUR-TA-10000577,1114.27,4,0.2,41.79,278.57
944,CA-2021-120880,29-05-2021,03-06-2021,Standard Class,JL-15850,Consumer,98105,OFF-PA-10004101,32.4,5,0,15.55,6.48
945,CA-2021-120880,29-05-2021,03-06-2021,Standard Class,JL-15850,Consumer,98105,OFF-ST-10001496,540.57,3,0,140.55,180.19
946,CA-2021-120880,29-05-2021,03-06-2021,Standard Class,JL-15850,Consumer,98105,OFF-BI-10002931,167.76,5,0.2,62.91,33.55
947,US-2021-140200,26-07-2021,28-07-2021,First Class,CA-12775,Consumer,85204,FUR-TA-10002356,393.17,3,0.5,-204.45,131.06
948,US-2023-110576,28-11-2023,02-12-2023,Standard Class,RB-19795,Home Office,19120,FUR-FU-10003601,516.49,7,0.2,-12.91,73.78
949,US-2023-110576,28-11-2023,02-12-2023,Standard Class,RB-19795,Home Office,19120,FUR-FU-10000576,1007.23,6,0.2,75.54,167.87
950,US-2023-110576,28-11-2023,02-12-2023,Standard Class,RB-19795,Home Office,19120,FUR-TA-10004154,2065.32,12,0.4,-619.6,172.11
951,US-2023-110576,28-11-2023,02-12-2023,Standard Class,RB-19795,Home Office,19120,OFF-PA-10000788,15.55,3,0.2,5.44,5.18
952,US-2023-110576,28-11-2023,02-12-2023,Standard Class,RB-19795,Home Office,19120,OFF-PA-10002479,25.34,6,0.2,7.92,4.22
953,CA-2023-131156,03-04-2023,07-04-2023,Standard Class,KH-16360,Consumer,19143,FUR-FU-10001940,25.47,4,0.2,7.64,6.37
954,CA-2023-136539,28-12-2023,01-01-2024,Standard Class,GH-14665,Consumer,78664,OFF-AR-10001958,27.17,2,0.2,2.72,13.58
955,CA-2023-136539,28-12-2023,01-01-2024,Standard Class,GH-14665,Consumer,78664,FUR-BO-10004709,78.85,2,0.32,-11.6,39.43
956,CA-2023-119305,30-11-2023,04-12-2023,Standard Class,SW-20275,Consumer,39212,OFF-ST-10000604,173.8,5,0,43.45,34.76
957,CA-2023-102414,15-05-2023,18-05-2023,Second Class,JA-15970,Consumer,85023,TEC-PH-10002923,29.59,1,0.2,2.59,29.59
958,CA-2023-102414,15-05-2023,18-05-2023,Second Class,JA-15970,Consumer,85023,OFF-BI-10004465,4.75,2,0.7,-3.17,2.38
959,CA-2023-102414,15-05-2023,18-05-2023,Second Class,JA-15970,Consumer,85023,OFF-PA-10002333,15.55,3,0.2,5.64,5.18
960,CA-2021-112571,22-09-2021,22-09-2021,Same Day,DL-12925,Consumer,92054,FUR-FU-10004188,204.6,2,0,53.2,102.3
961,CA-2023-152142,14-11-2023,19-11-2023,Standard Class,LW-16990,Corporate,94110,FUR-CH-10002965,321.57,2,0.2,28.14,160.78
962,CA-2021-160059,27-11-2021,01-12-2021,Standard Class,TB-21190,Home Office,72701,OFF-BI-10000145,6.24,2,0,3.06,3.12
963,CA-2022-120859,01-09-2022,04-09-2022,First Class,CV-12805,Corporate,94110,OFF-EN-10001335,21.88,2,0,10.94,10.94
964,CA-2020-127488,22-09-2020,24-09-2020,Second Class,MS-17365,Consumer,33433,OFF-LA-10001613,4.61,2,0.2,1.67,2.3
965,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-LA-10004055,9.82,2,0,4.81,4.91
966,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-AR-10004344,35.97,3,0,9.71,11.99
967,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-PA-10004621,12.96,2,0,6.22,6.48
968,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-PA-10001281,191.6,4,0,91.97,47.9
969,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-LA-10001613,8.64,3,0,4.23,2.88
970,CA-2023-135279,09-04-2023,11-04-2023,First Class,BS-11800,Home Office,10011,OFF-ST-10001097,501.81,3,0,0,167.27
971,CA-2020-115791,16-01-2020,18-01-2020,Second Class,DL-13315,Consumer,19134,FUR-FU-10001095,127.1,6,0.2,28.6,21.18
972,CA-2020-115791,16-01-2020,18-01-2020,Second Class,DL-13315,Consumer,19134,TEC-PH-10004614,124.2,3,0.4,-31.05,41.4
973,CA-2020-115791,16-01-2020,18-01-2020,Second Class,DL-13315,Consumer,19134,OFF-BI-10001575,18.59,2,0.7,-13.63,9.29
974,CA-2020-115791,16-01-2020,18-01-2020,Second Class,DL-13315,Consumer,19134,OFF-LA-10001074,30.07,3,0.2,10.15,10.02
975,US-2023-103247,05-10-2023,08-10-2023,Second Class,PO-19195,Home Office,10011,TEC-PH-10003555,160.93,7,0,3.22,22.99
976,US-2023-103247,05-10-2023,08-10-2023,Second Class,PO-19195,Home Office,10011,OFF-BI-10004492,75.79,3,0.2,25.58,25.26
977,US-2023-100209,09-07-2023,15-07-2023,Standard Class,TD-20995,Consumer,97206,OFF-BI-10002012,1.08,2,0.7,-0.79,0.54
978,CA-2023-159366,07-01-2023,10-01-2023,First Class,BW-11110,Corporate,48205,TEC-MA-10000822,3059.98,2,0.1,680,1529.99
979,CA-2022-145499,30-05-2022,31-05-2022,First Class,RW-19690,Consumer,28403,OFF-BI-10000848,3.28,2,0.7,-2.63,1.64
980,CA-2021-157035,09-12-2021,12-12-2021,First Class,KB-16600,Corporate,47201,OFF-PA-10004156,34.02,3,0,16.67,11.34
981,CA-2022-144939,03-10-2022,08-10-2022,Standard Class,EB-13870,Consumer,10035,FUR-CH-10003199,599.29,6,0.1,93.22,99.88
982,CA-2020-163419,11-11-2020,14-11-2020,Second Class,TZ-21580,Consumer,80027,OFF-AR-10000034,3.39,1,0.2,0.81,3.39
983,CA-2020-163419,11-11-2020,14-11-2020,Second Class,TZ-21580,Consumer,80027,TEC-PH-10000560,559.98,2,0.2,56,279.99
984,CA-2020-163419,11-11-2020,14-11-2020,Second Class,TZ-21580,Consumer,80027,FUR-CH-10000665,603.92,5,0.2,75.49,120.78
985,CA-2023-100314,29-09-2023,05-10-2023,Standard Class,AS-10630,Home Office,77506,OFF-LA-10001569,7.97,2,0.2,2.59,3.98
986,CA-2023-100314,29-09-2023,05-10-2023,Standard Class,AS-10630,Home Office,77506,OFF-EN-10000461,27.97,4,0.2,9.44,6.99
987,CA-2023-100314,29-09-2023,05-10-2023,Standard Class,AS-10630,Home Office,77506,TEC-MA-10003066,336.51,3,0.4,44.87,112.17
988,CA-2021-146829,10-03-2021,10-03-2021,Same Day,TS-21340,Consumer,77041,OFF-BI-10004022,1.11,2,0.8,-1.89,0.56
989,CA-2023-167899,21-05-2023,26-05-2023,Standard Class,JG-15805,Corporate,13021,FUR-FU-10004071,520.05,5,0,72.81,104.01
990,CA-2023-167899,21-05-2023,26-05-2023,Standard Class,JG-15805,Corporate,13021,OFF-AR-10001988,17.97,3,0,5.21,5.99
991,CA-2021-153549,29-03-2021,31-03-2021,Second Class,SL-20155,Home Office,32216,FUR-CH-10004086,1166.92,5,0.2,131.28,233.38
992,CA-2022-110023,09-09-2022,11-09-2022,First Class,TS-21610,Consumer,10024,OFF-BI-10001036,14.62,2,0.2,5.48,7.31
993,CA-2022-105585,26-08-2022,27-08-2022,First Class,RF-19735,Consumer,95123,OFF-FA-10002983,10.23,3,0,4.91,3.41
994,CA-2022-105585,26-08-2022,27-08-2022,First Class,RF-19735,Consumer,95123,OFF-PA-10003625,154.9,5,0,69.71,30.98
995,CA-2020-117639,21-05-2020,25-05-2020,Standard Class,MW-18235,Corporate,23464,OFF-BI-10003925,2715.93,7,0,1276.49,387.99
996,CA-2020-117639,21-05-2020,25-05-2020,Standard Class,MW-18235,Corporate,23464,TEC-PH-10001530,617.97,3,0,173.03,205.99
997,CA-2021-162537,28-10-2021,03-11-2021,Standard Class,RD-19585,Consumer,42420,OFF-EN-10003862,10.67,1,0,4.91,10.67
998,CA-2021-162537,28-10-2021,03-11-2021,Standard Class,RD-19585,Consumer,42420,OFF-ST-10004258,36.63,3,0,9.89,12.21
999,CA-2021-162537,28-10-2021,03-11-2021,Standard Class,RD-19585,Consumer,42420,FUR-FU-10002885,24.1,5,0,9.16,4.82
1000,CA-2021-162537,28-10-2021,03-11-2021,Standard Class,RD-19585,Consumer,42420,FUR-FU-10001918,33.11,7,0,12.91,4.73
1001,CA-2022-155488,13-11-2022,17-11-2022,Standard Class,FM-14290,Home Office,98661,OFF-AR-10002956,44.02,2,0,11.45,22.01
1002,CA-2021-124891,31-07-2021,31-07-2021,Same Day,RH-19495,Consumer,10024,TEC-AC-10003033,2309.65,7,0,762.18,329.95
1003,CA-2021-124891,31-07-2021,31-07-2021,Same Day,RH-19495,Consumer,10024,FUR-TA-10002903,1090.78,7,0.4,-290.88,155.83
1004,CA-2021-124891,31-07-2021,31-07-2021,Same Day,RH-19495,Consumer,10024,OFF-PA-10004621,19.44,3,0,9.33,6.48
1005,CA-2021-126445,27-08-2021,31-08-2021,Standard Class,RA-19945,Consumer,92563,OFF-ST-10000046,484.65,3,0,92.08,161.55
1006,CA-2021-111199,13-11-2021,17-11-2021,Standard Class,JK-15730,Consumer,28540,OFF-PA-10001790,115.3,3,0.2,40.35,38.43
1007,CA-2021-105312,06-11-2021,09-11-2021,First Class,MT-17815,Consumer,85254,OFF-EN-10002600,7.08,3,0.2,2.48,2.36
1008,CA-2021-105312,06-11-2021,09-11-2021,First Class,MT-17815,Consumer,85254,OFF-BI-10002049,4.4,3,0.7,-3.52,1.47
1009,US-2023-106705,26-12-2023,01-01-2024,Standard Class,PO-18850,Consumer,52601,OFF-PA-10001509,44.75,5,0,20.59,8.95
1010,CA-2023-135034,01-08-2023,03-08-2023,First Class,AT-10735,Consumer,60653,TEC-PH-10003931,95.98,2,0.2,6,47.99
1011,CA-2020-158540,24-11-2020,26-11-2020,First Class,VG-21790,Consumer,92037,FUR-FU-10001602,151.72,4,0,27.31,37.93
1012,CA-2023-118437,17-06-2023,21-06-2023,Second Class,PF-19165,Consumer,98502,FUR-FU-10004848,155.25,3,0,46.58,51.75
1013,CA-2023-118437,17-06-2023,21-06-2023,Second Class,PF-19165,Consumer,98502,OFF-ST-10003722,14.03,1,0,4.07,14.03
1014,US-2021-126214,21-12-2021,24-12-2021,Second Class,JS-15880,Consumer,98103,FUR-TA-10003748,1618.37,13,0,356.04,124.49
1015,US-2021-126214,21-12-2021,24-12-2021,Second Class,JS-15880,Consumer,98103,TEC-AC-10003198,99.6,1,0,36.85,99.6
1016,CA-2021-133025,17-09-2021,19-09-2021,Second Class,MO-17800,Home Office,90036,OFF-PA-10004100,32.4,5,0,15.55,6.48
1017,CA-2021-108665,06-07-2021,10-07-2021,Standard Class,KM-16225,Corporate,10011,FUR-FU-10002191,13.96,2,0,6.7,6.98
1018,CA-2021-108665,06-07-2021,10-07-2021,Standard Class,KM-16225,Corporate,10011,FUR-FU-10000965,155.82,3,0,63.89,51.94
1019,CA-2021-108665,06-07-2021,10-07-2021,Standard Class,KM-16225,Corporate,10011,TEC-PH-10004188,124.95,5,0,2.5,24.99
1020,CA-2021-108665,06-07-2021,10-07-2021,Standard Class,KM-16225,Corporate,10011,OFF-ST-10001526,601.65,5,0,156.43,120.33
1021,CA-2021-124450,27-04-2021,03-05-2021,Standard Class,GT-14710,Consumer,20016,OFF-AR-10001166,22.74,3,0,8.87,7.58
1022,CA-2021-124450,27-04-2021,03-05-2021,Standard Class,GT-14710,Consumer,20016,FUR-CH-10000309,1267.53,3,0,316.88,422.51
1023,CA-2021-124450,27-04-2021,03-05-2021,Standard Class,GT-14710,Consumer,20016,TEC-MA-10004212,1379.92,8,0,648.56,172.49
1024,CA-2021-167269,16-06-2021,20-06-2021,Standard Class,PB-19150,Consumer,19134,OFF-EN-10003072,6.21,2,0.2,2.17,3.1
1025,CA-2023-106964,17-12-2023,20-12-2023,First Class,HR-14770,Home Office,90045,OFF-BI-10000320,11.81,2,0.2,4.28,5.9
1026,CA-2022-126529,11-01-2022,13-01-2022,Second Class,DE-13255,Home Office,45503,OFF-PA-10001166,15.55,3,0.2,5.44,5.18
1027,CA-2022-126529,11-01-2022,13-01-2022,Second Class,DE-13255,Home Office,45503,OFF-PA-10003656,63.31,3,0.2,20.58,21.1
1028,CA-2022-126529,11-01-2022,13-01-2022,Second Class,DE-13255,Home Office,45503,TEC-PH-10000148,15.59,2,0.4,-9.87,7.79
1029,CA-2020-163552,11-07-2020,15-07-2020,Standard Class,LA-16780,Corporate,7601,OFF-PA-10000474,177.2,5,0,83.28,35.44
1030,CA-2020-163552,11-07-2020,15-07-2020,Standard Class,LA-16780,Corporate,7601,TEC-PH-10003885,197.97,3,0,57.41,65.99
1031,CA-2020-163552,11-07-2020,15-07-2020,Standard Class,LA-16780,Corporate,7601,FUR-CH-10003379,854.94,3,0,213.74,284.98
1032,CA-2020-163552,11-07-2020,15-07-2020,Standard Class,LA-16780,Corporate,7601,FUR-FU-10000629,124.11,9,0,52.13,13.79
1033,CA-2020-163552,11-07-2020,15-07-2020,Standard Class,LA-16780,Corporate,7601,OFF-LA-10001175,14.4,5,0,7.06,2.88
1034,CA-2022-109820,20-11-2022,22-11-2022,First Class,AG-10390,Consumer,45231,OFF-PA-10000955,15.7,3,0.2,5.1,5.23
